Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	BIODIESEL_BE	LFO	LFO_RE_BE	GAS	GAS_RE_IMPORT	GAS_RE_BE	WOOD	WOOD_PRODUCTION	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE_IMPORT	H2_RE_BE	AMMONIA	METHANOL	AMMONIA_RE_IMPORT	AMMONIA_RE_BE	METHANOL_RE_BE	METHANOL_RE_IMPORT	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	BUS_COACH_ELECTRIC	TRAIN_PUB	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	ADLIBIO_TO_HVC	OIL_TO_HVC	GAS_TO_HVC	METHANOL_TO_HVC	AMMONIA_TO_H2	ATM_CCS	BIO_HYDROLYSIS	BIOMETHANATION	DHN	EFFICIENCY	GASIFICATION_SNG	GRID	H2_BIOMASS	H2_ELECTROLYSIS	INDUSTRY_CCS	SMR	SYN_METHANATION	ADLIBIO_TO_FUEL	REDIFUEL	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 2 	 18																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 2 	 19																																																																																				1.586057	0.000000			0.000000	0.000002	7.769809	0.000000																																																																																			-9.355868	
 2 	 20																																																																																				1.189367	0.000000			0.000000	0.000001	5.826497	0.000000																																																																																			-7.015866	
 2 	 21																																																																																				0.792462	0.000000			0.000000	0.000001	3.882127	0.000000																																																																																			-4.674589	
 2 	 22																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 2 	 23																																																																																				0.317255	0.000000			0.000000	0.000000	1.554173	0.000000																																																																																			-1.871428	
 2 	 24																																																																																				0.126902	0.000000			0.000000	0.000000	0.621669	0.000000																																																																																			-0.748571	
 3 	 1																																																																																				0.079246	0.000000			0.000000	0.000000	0.388213	0.000000																																																																																			-0.467459	
 3 	 2																																																																																				0.031725	0.000000			0.000000	0.000000	0.155417	0.000000																																																																																			-0.187143	
 3 	 3																																																																																				0.015795	0.000000			0.000000	0.000000	0.077378	0.000000																																																																																			-0.093173	
 3 	 4																																																																																				0.190353	0.000000			0.000000	0.000000	0.932504	0.000000																																																																																			-1.122857	
 3 	 5																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 3 	 6																																																																																				1.269019	0.000000			0.000000	0.000001	6.216694	0.000000																																																																																			-7.485714	
 3 	 7																																																																																				2.458386	0.000000			0.000000	0.000002	12.043190	0.000000																																																																																			-14.501579	
 3 	 8																																																																																				2.141172	0.000000			0.000000	0.000002	10.489215	0.000000																																																																																			-12.630390	
 3 	 9																																																																																				1.982572	0.000000			0.000000	0.000002	9.712261	0.000000																																																																																			-11.694835	
 3 	 10																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 3 	 11																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 3 	 12																																																																																				2.791463	0.000000			0.000000	0.000003	13.674874	0.000000																																																																																			-16.466340	
 3 	 13																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 3 	 14																																																																																				2.569412	0.000000			0.000000	0.000002	12.587085	0.000000																																																																																			-15.156499	
 3 	 15																																																																																				2.886626	0.000000			0.000000	0.000003	14.141060	0.000000																																																																																			-17.027689	
 3 	 16																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 3 	 17																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 3 	 18																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 3 	 19																																																																																				1.586057	0.000000			0.000000	0.000002	7.769809	0.000000																																																																																			-9.355868	
 3 	 20																																																																																				1.189367	0.000000			0.000000	0.000001	5.826497	0.000000																																																																																			-7.015866	
 3 	 21																																																																																				0.792462	0.000000			0.000000	0.000001	3.882127	0.000000																																																																																			-4.674589	
 3 	 22																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 3 	 23																																																																																				0.317255	0.000000			0.000000	0.000000	1.554173	0.000000																																																																																			-1.871428	
 3 	 24																																																																																				0.126902	0.000000			0.000000	0.000000	0.621669	0.000000																																																																																			-0.748571	
 4 	 1																																																																																				0.079246	0.000000			0.000000	0.000000	0.388213	0.000000																																																																																			-0.467459	
 4 	 2																																																																																				0.031725	0.000000			0.000000	0.000000	0.155417	0.000000																																																																																			-0.187143	
 4 	 3																																																																																				0.015795	0.000000			0.000000	0.000000	0.077378	0.000000																																																																																			-0.093173	
 4 	 4																																																																																				0.190353	0.000000			0.000000	0.000000	0.932504	0.000000																																																																																			-1.122857	
 4 	 5																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 4 	 6																																																																																				1.269019	0.000000			0.000000	0.000001	6.216694	0.000000																																																																																			-7.485714	
 4 	 7																																																																																				2.458386	0.000000			0.000000	0.000002	12.043190	0.000000																																																																																			-14.501579	
 4 	 8																																																																																				2.141172	0.000000			0.000000	0.000002	10.489215	0.000000																																																																																			-12.630390	
 4 	 9																																																																																				1.982572	0.000000			0.000000	0.000002	9.712261	0.000000																																																																																			-11.694835	
 4 	 10																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 4 	 11																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 4 	 12																																																																																				2.791463	0.000000			0.000000	0.000003	13.674874	0.000000																																																																																			-16.466340	
 4 	 13																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 4 	 14																																																																																				2.569412	0.000000			0.000000	0.000002	12.587085	0.000000																																																																																			-15.156499	
 4 	 15																																																																																				2.886626	0.000000			0.000000	0.000003	14.141060	0.000000																																																																																			-17.027689	
 4 	 16																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 4 	 17																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 4 	 18																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 4 	 19																																																																																				1.586057	0.000000			0.000000	0.000002	7.769809	0.000000																																																																																			-9.355868	
 4 	 20																																																																																				1.189367	0.000000			0.000000	0.000001	5.826497	0.000000																																																																																			-7.015866	
 4 	 21																																																																																				0.792462	0.000000			0.000000	0.000001	3.882127	0.000000																																																																																			-4.674589	
 4 	 22																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 4 	 23																																																																																				0.317255	0.000000			0.000000	0.000000	1.554173	0.000000																																																																																			-1.871428	
 4 	 24																																																																																				0.126902	0.000000			0.000000	0.000000	0.621669	0.000000																																																																																			-0.748571	
 5 	 1																																																																																				0.079246	0.000000			0.000000	0.000000	0.388213	0.000000																																																																																			-0.467459	
 5 	 2																																																																																				0.031725	0.000000			0.000000	0.000000	0.155417	0.000000																																																																																			-0.187143	
 5 	 3																																																																																				0.015795	0.000000			0.000000	0.000000	0.077378	0.000000																																																																																			-0.093173	
 5 	 4																																																																																				0.190353	0.000000			0.000000	0.000000	0.932504	0.000000																																																																																			-1.122857	
 5 	 5																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 5 	 6																																																																																				1.269019	0.000000			0.000000	0.000001	6.216694	0.000000																																																																																			-7.485714	
 5 	 7																																																																																				2.458386	0.000000			0.000000	0.000002	12.043190	0.000000																																																																																			-14.501579	
 5 	 8																																																																																				2.141172	0.000000			0.000000	0.000002	10.489215	0.000000																																																																																			-12.630390	
 5 	 9																																																																																				1.982572	0.000000			0.000000	0.000002	9.712261	0.000000																																																																																			-11.694835	
 5 	 10																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 5 	 11																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 5 	 12																																																																																				2.791463	0.000000			0.000000	0.000003	13.674874	0.000000																																																																																			-16.466340	
 5 	 13																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 5 	 14																																																																																				2.569412	0.000000			0.000000	0.000002	12.587085	0.000000																																																																																			-15.156499	
 5 	 15																																																																																				2.886626	0.000000			0.000000	0.000003	14.141060	0.000000																																																																																			-17.027689	
 5 	 16																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 5 	 17																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 5 	 18																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 5 	 19																																																																																				1.586057	0.000000			0.000000	0.000002	7.769809	0.000000																																																																																			-9.355868	
 5 	 20																																																																																				1.189367	0.000000			0.000000	0.000001	5.826497	0.000000																																																																																			-7.015866	
 5 	 21																																																																																				0.792462	0.000000			0.000000	0.000001	3.882127	0.000000																																																																																			-4.674589	
 5 	 22																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 5 	 23																																																																																				0.317255	0.000000			0.000000	0.000000	1.554173	0.000000																																																																																			-1.871428	
 5 	 24																																																																																				0.126902	0.000000			0.000000	0.000000	0.621669	0.000000																																																																																			-0.748571	
 6 	 1																																																																																				0.079246	0.000000			0.000000	0.000000	0.388213	0.000000																																																																																			-0.467459	
 6 	 2																																																																																				0.031725	0.000000			0.000000	0.000000	0.155417	0.000000																																																																																			-0.187143	
 6 	 3																																																																																				0.015795	0.000000			0.000000	0.000000	0.077378	0.000000																																																																																			-0.093173	
 6 	 4																																																																																				0.190353	0.000000			0.000000	0.000000	0.932504	0.000000																																																																																			-1.122857	
 6 	 5																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 6 	 6																																																																																				1.269019	0.000000			0.000000	0.000001	6.216694	0.000000																																																																																			-7.485714	
 6 	 7																																																																																				2.458386	0.000000			0.000000	0.000002	12.043190	0.000000																																																																																			-14.501579	
 6 	 8																																																																																				2.141172	0.000000			0.000000	0.000002	10.489215	0.000000																																																																																			-12.630390	
 6 	 9																																																																																				1.982572	0.000000			0.000000	0.000002	9.712261	0.000000																																																																																			-11.694835	
 6 	 10																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 6 	 11																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 6 	 12																																																																																				2.791463	0.000000			0.000000	0.000003	13.674874	0.000000																																																																																			-16.466340	
 6 	 13																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 6 	 14																																																																																				2.569412	0.000000			0.000000	0.000002	12.587085	0.000000																																																																																			-15.156499	
 6 	 15																																																																																				2.886626	0.000000			0.000000	0.000003	14.141060	0.000000																																																																																			-17.027689	
 6 	 16																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 6 	 17																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 6 	 18																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 6 	 19																																																																																				1.586057	0.000000			0.000000	0.000002	7.769809	0.000000																																																																																			-9.355868	
 6 	 20																																																																																				1.189367	0.000000			0.000000	0.000001	5.826497	0.000000																																																																																			-7.015866	
 6 	 21																																																																																				0.792462	0.000000			0.000000	0.000001	3.882127	0.000000																																																																																			-4.674589	
 6 	 22																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 6 	 23																																																																																				0.317255	0.000000			0.000000	0.000000	1.554173	0.000000																																																																																			-1.871428	
 6 	 24																																																																																				0.126902	0.000000			0.000000	0.000000	0.621669	0.000000																																																																																			-0.748571	
 7 	 1																																																																																				0.079246	0.000000			0.000000	0.000000	0.388213	0.000000																																																																																			-0.467459	
 7 	 2																																																																																				0.031725	0.000000			0.000000	0.000000	0.155417	0.000000																																																																																			-0.187143	
 7 	 3																																																																																				0.015795	0.000000			0.000000	0.000000	0.077378	0.000000																																																																																			-0.093173	
 7 	 4																																																																																				0.190353	0.000000			0.000000	0.000000	0.932504	0.000000																																																																																			-1.122857	
 7 	 5																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 7 	 6																																																																																				1.269019	0.000000			0.000000	0.000001	6.216694	0.000000																																																																																			-7.485714	
 7 	 7																																																																																				2.458386	0.000000			0.000000	0.000002	12.043190	0.000000																																																																																			-14.501579	
 7 	 8																																																																																				2.141172	0.000000			0.000000	0.000002	10.489215	0.000000																																																																																			-12.630390	
 7 	 9																																																																																				1.982572	0.000000			0.000000	0.000002	9.712261	0.000000																																																																																			-11.694835	
 7 	 10																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 7 	 11																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 7 	 12																																																																																				2.791463	0.000000			0.000000	0.000003	13.674874	0.000000																																																																																			-16.466340	
 7 	 13																																																																																				2.537686	0.000000			0.000000	0.000002	12.431668	0.000000																																																																																			-14.969356	
 7 	 14																																																																																				2.569412	0.000000			0.000000	0.000002	12.587085	0.000000																																																																																			-15.156499	
 7 	 15																																																																																				2.886626	0.000000			0.000000	0.000003	14.141060	0.000000																																																																																			-17.027689	
 7 	 16																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 7 	 17																																																																																				3.013514	0.000000			0.000000	0.000003	14.762663	0.000000																																																																																			-17.776181	
 7 	 18																																																																																				2.220486	0.000000			0.000000	0.000002	10.877759	0.000000																																																																																			-13.098247	
 7 	 19																																																																																				1.586057	0.000000			0.000000	0.000002	7.769809	0.000000																																																																																			-9.355868	
 7 	 20																																																																																				1.189367	0.000000			0.000000	0.000001	5.826497	0.000000																																																																																			-7.015866	
 7 	 21																																																																																				0.792462	0.000000			0.000000	0.000001	3.882127	0.000000																																																																																			-4.674589	
 7 	 22																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 7 	 23																																																																																				0.317255	0.000000			0.000000	0.000000	1.554173	0.000000																																																																																			-1.871428	
 7 	 24																																																																																				0.126902	0.000000			0.000000	0.000000	0.621669	0.000000																																																																																			-0.748571	
 8 	 1																																																																																				0.079246	0.000000			0.000000	0.000000	0.388213	0.000000																																																																																			-0.467459	
 8 	 2																																																																																				0.031725	0.000000			0.000000	0.000000	0.155417	0.000000																																																																																			-0.187143	
 8 	 3																																																																																				0.015795	0.000000			0.000000	0.000000	0.077378	0.000000																																																																																			-0.093173	
 8 	 4																																																																																				0.190353	0.000000			0.000000	0.000000	0.932504	0.000000																																																																																			-1.122857	
 8 	 5																																																																																				0.507607	0.000000			0.000000	0.000000	2.486677	0.000000																																																																																			-2.994285	
 8 	 6																																																																																				1.269019	0.000000			0.000000	0.000001	6.216694	0.000000																																																																																			-7.485714	
 8 	 7																																																																																				2.458386	0.000000			0.000000	0.000002	12.043190	0.000000																																																																																			-14.501579	
 8 	 8																																																																																				2.141172	0.000000			0.000000	0.000002	10.489215	0.000000																																																																																			-12.630390	
